t_start_s,src,dst,bytes,tos
5.7212,18,15,418775,0
5.7225,7,10,271482,0
5.7231,11,30,27542,0
5.7247,28,24,64220,0
5.7249,41,37,338174,0
5.725,25,40,80974,0
5.7257,10,8,108354,0
5.7258,0,28,176308,0
5.7264,21,39,301523,0
5.7273,7,6,162718,0
5.7283,29,5,20148,0
5.7287,27,7,80796,0
5.7303,0,7,20572,0
5.7308,37,38,457815,0
5.7323,32,35,3922,0
5.735,31,34,443619,0
5.7363,26,31,1268776,0
5.737,40,39,19691,0
5.7386,33,4,90376,0
5.7388,13,17,438325,0
5.7389,31,30,977382,0
5.7391,4,30,298662,0
5.7397,33,6,67018,0
5.74,26,29,24192,0
5.7427,7,10,809993,0
5.7429,26,39,1101774,0
5.7433,18,13,174814,0
5.7435,39,6,40884,0
5.745,16,12,27449,0
5.7472,14,27,11175,0
5.7478,1,7,78367,0
5.7481,22,21,74100,0
5.7509,17,10,247176,0
5.7515,35,33,65251,0
5.7525,29,30,50609,0
5.7535,6,41,20474,0
5.7537,4,35,1328910,0
5.7544,40,39,956069,0
5.756,16,37,1092009,0
5.7564,16,14,140860,0
5.7577,36,39,419630,0
5.7594,14,4,30425,0
5.7595,32,31,15610,0
5.7598,31,7,151869,0
5.7611,5,6,169608,0
5.7616,41,24,45940,0
5.7632,14,24,903665,0
5.7636,0,8,214822,0
5.7643,15,17,225499,0
5.7655,26,21,30831,0
5.7661,11,16,95010,0
5.7662,40,36,93718,0
5.7663,8,9,409707,0
5.767,31,33,134167,0
5.7675,27,23,16737,0
5.7682,8,11,10299316,0
5.7685,25,27,98574,0
5.7693,19,2,651688,0
5.7696,30,19,276180,0
5.7729,12,15,50383,0
5.7746,9,2,3256167,0
5.7748,2,22,361318,0
5.7753,25,27,44521,0
5.7757,21,22,547202,0
5.7763,29,28,410232,0
5.7778,27,22,19651,0
5.7782,24,29,165990,0
5.7815,1,34,66144,0
5.7817,36,38,37206,0
5.7822,40,30,21416,0
5.7824,37,38,63842,0
5.7826,23,22,56672,0
5.7841,16,12,54788,0
5.7849,39,24,87135,0
5.7853,7,10,88341,0
5.7853,11,7,6805,0
5.786,4,24,28555,0
5.786,29,2,141772,0
5.7862,15,1,15562,0
5.7873,29,28,5531,0
5.7884,0,24,3264353,0
5.7884,32,16,8412,0
5.7885,35,30,3583062,0
5.7887,41,37,27080,0
5.7891,0,23,3583,0
5.7921,41,36,6540,0
5.7924,39,38,979901,0
5.7927,35,31,386635,0
5.7945,18,29,14037,0
5.7957,24,29,126968,0
5.7968,28,26,971006,0
5.7972,0,9,151414,0
5.7973,0,14,59322,0
5.7973,19,21,11622,0
5.7985,29,9,482618,0
5.7986,8,0,25693,0
5.8014,33,4,101197,0
5.8015,20,22,36692,0
5.8027,21,23,66189,0
5.8036,11,21,74904,0
5.8046,32,35,92880,0
5.8048,22,27,16037,0
5.8082,37,41,4025,0
5.8088,15,12,162025,0
5.8097,12,16,100950,0
5.8113,39,41,120621,0
5.812,32,33,445733,0
5.8121,32,29,89435,0
5.8126,19,22,313966,0
5.8126,8,0,73650,0
5.8134,20,31,168913,0
5.814,19,16,578163,0
5.8143,38,6,118623,0
5.8146,19,31,442504,0
5.8149,14,16,95203,0
5.8156,29,3,221836,0
5.8176,17,34,135948,0
5.8184,13,1,3395223,0
5.8196,7,0,35766,0
5.8196,15,17,27984,0
5.821,8,11,148225,0
5.8214,19,2,270839,0
5.8214,8,9,265191,0
5.8217,20,22,213781,0
5.8224,40,36,20294,0
5.8224,28,0,5798223,0
5.824,13,12,40185,0
5.8241,16,37,931485,0
5.8248,36,39,141284,0
5.8252,34,33,4195,0
5.8257,15,12,659919,0
5.8262,17,16,34485,0
5.8269,12,15,139689,0
5.827,17,15,876860,0
5.8289,31,20,757158,0
5.829,33,22,1389074,0
5.8295,6,11,8241,0
5.831,12,16,279394,0
5.8317,32,17,181571,0
5.833,20,19,307888,0
5.8356,24,25,23208,0
5.8364,33,34,34278,0
5.8364,14,16,303220,0
5.8367,26,28,42137,0
5.8386,25,24,1943055,0
5.8389,2,19,51597,0
5.8391,9,11,239142,0
5.8402,7,19,241766,0
5.8416,19,23,120733,0
5.8416,16,12,235285,0
5.843,16,15,70772,0
5.8433,16,12,2000,0
5.8467,39,27,81291,0
5.8471,18,20,218447,0
5.8509,37,36,837131,0
5.851,2,18,305357,0
5.8513,1,8,20325,0
5.852,41,5,27334,0
5.8521,9,11,63602,0
5.8524,31,14,168255,0
5.8526,25,40,72119,0
5.8528,36,41,1660863,0
5.8531,7,9,76660,0
5.8535,17,27,33123,0
5.8542,20,27,18315,0
5.8542,29,8,364662,0
5.8542,31,10,210820,0
5.8542,11,10,28870,0
5.8543,4,22,70016,0
5.8543,21,4,70508,0
5.8551,36,38,13319,0
5.8553,8,28,159722,0
5.856,17,12,108418,0
5.8562,0,3,115700,0
5.8567,10,6,56146,0
5.8587,12,17,2450948,0
5.8594,41,40,4600,0
5.8611,25,3,263123,0
5.8615,13,8,33862,0
5.8623,38,5,437805,0
5.8632,31,4,128754,0
5.8654,16,12,80811,0
5.8666,33,12,490809,0
5.8679,2,20,6990,0
5.8686,20,22,98440,0
5.8704,30,4,79501,0
5.8706,28,11,215863,0
5.8713,19,24,1893512,0
5.8723,11,8,45743,0
5.8734,20,2,68699,0
5.8741,1,19,2126958,0
5.8766,25,27,92283,0
5.8787,38,37,34901,0
5.879,37,22,24971,0
5.8793,9,39,689387,0
5.8817,2,19,2473,0
5.8819,24,36,409159,0
5.8826,35,33,80712,0
5.8829,3,6,486356,0
5.8835,6,10,11802,0
5.8837,10,8,558339,0
5.8855,3,29,58474,0
5.8909,0,8,46766,0
5.8913,23,21,36638,0
5.8933,28,7,359551,0
5.8937,1,15,63437,0
5.8942,26,23,29050,0
5.8942,18,3,8427,0
5.8979,16,12,559968,0
5.9006,21,15,362076,0
5.9008,37,40,519258,0
5.901,22,19,93810,0
5.9015,21,11,20994,0
5.9021,10,9,13925,0
5.9023,3,28,174056,0
5.9025,30,33,11290,0
5.9029,28,13,46724,0
5.9032,34,4,9616,0
5.9035,17,13,35479,0
5.9042,37,39,761986,0
5.9049,15,12,605576,0
5.905,34,23,999002,0
5.906,25,27,3908530,0
5.9096,8,11,181136,0
5.9106,40,39,115438,0
5.9131,17,13,19138,0
5.9135,3,35,115617,0
5.9145,12,38,77406,0
5.915,22,2,438081,0
5.9152,4,31,268372,0
5.916,34,4,64852,0
5.9168,19,22,142801,0
5.917,15,12,304440,0
5.9173,41,1,107771,0
5.9174,1,14,24000,0
5.9175,9,14,149838,0
5.9191,25,7,262264,0
5.9196,22,23,825360,0
5.9196,28,8,5934,0
5.9222,28,27,3148906,0
5.9228,19,20,1410660,0
5.9238,6,0,3712,0
5.9247,14,13,338040,0
5.9252,29,20,96248,0
5.9254,10,23,12377,0
5.9256,5,41,75217,0
5.9258,33,32,11550110,0
5.926,33,32,121295,0
5.9262,9,0,103717,0
5.9262,28,3,2157380,0
5.9268,39,37,546583,0
5.9278,23,18,634794,0
5.9289,14,13,74922,0
5.929,39,5,8260,0
5.93,41,38,1323557,0
5.93,35,10,383492,0
5.9324,38,28,115345,0
5.9327,12,15,27854,0
5.9331,6,8,7688896,0
5.9338,41,31,19257,0
5.9342,4,33,732317,0
5.9353,8,7,22694,0
5.9381,2,20,369302,0
5.9409,5,41,22752,0
5.9412,29,3,16188,0
5.9428,8,29,42769,0
5.9432,25,4,670671,0
5.9446,29,25,105988,0
5.9451,27,34,67582,0
5.9451,26,25,35672,0
5.9456,39,40,273510,0
5.9458,28,26,95389,0
5.947,17,10,170359,0
5.9486,16,13,382867,0
5.9493,35,38,366961,0
5.9511,34,39,72958,0
5.9515,18,23,1590305,0
5.9516,0,18,74966,0
5.952,25,27,587514,0
5.9533,28,24,30269,0
5.9535,36,29,108514,0
5.9537,27,29,10265,0
5.956,6,29,134728,0
5.9567,15,17,237584,0
5.9576,13,15,7434,0
5.9584,22,8,37956,0
5.9597,41,25,21074,0
5.9602,41,39,5903362,0
5.9605,32,24,46704,0
5.9618,0,11,438892,0
5.9622,8,9,974221,0
5.9629,2,35,107451,0
5.9638,31,40,14642,0
5.964,19,23,17709,0
5.965,41,36,92669,0
5.9659,26,29,7005,0
5.9661,5,37,19112,0
5.967,30,23,36738,0
5.967,7,0,86341,0
5.9675,24,28,35165,0
5.9676,38,41,73235,0
5.968,23,2,63414,0
5.9696,28,16,35786,0
5.9705,35,33,182172,0
5.9712,21,22,393022,0
5.9719,18,22,1193963,0
5.974,10,34,37182,0
5.9752,15,11,212705,0
5.9758,34,30,32123,0
5.976,14,20,5062241,0
5.976,41,36,20706,0
5.9763,5,39,24317,0
5.9778,2,20,57159,0
5.9781,20,19,34341,0
5.9786,9,40,45236,0
5.9802,27,3,48748,0
5.9817,22,21,189935,0
5.9819,4,5,17167,0
5.9822,21,19,470270,0
5.9825,29,26,75446,0
5.9829,13,35,39285,0
5.9838,7,8,7940,0
5.9843,9,8,103801,0
5.9844,37,40,36149,0
5.9847,39,38,35961,0
5.985,19,17,140671,0
5.9874,20,2,181443,0
5.9878,21,19,326555,0
5.9892,16,25,1434964,0
5.9895,20,21,33639,0
5.9895,9,4,31318,0
5.9903,13,16,115803,0
5.9906,3,41,3380,0
5.9909,31,30,1277891,0
5.9911,6,0,205946,0
5.9913,33,5,27507,0
5.9929,39,37,2395064,0
5.9945,5,22,16594,0
5.9952,39,36,180977,0
5.999,40,5,333703,0
5.9994,8,12,760178,0
5.9995,8,24,183297,0
5.9996,6,10,938400,0
6.004,10,5,81797,0
6.0041,38,12,50229,0
6.0046,33,0,2985535,0
6.0047,22,26,515490,0
6.0057,5,10,905976,0
6.007,37,38,5474,0
6.0084,6,32,705615,0
6.0098,35,34,170390,0
6.0106,2,19,321904,0
6.0114,0,31,13902,0
6.0116,14,1,368499,0
6.0124,4,35,117880,0
6.0131,6,10,171378,0
6.0131,4,25,123128,0
6.0138,37,1,155954,0
6.0151,4,35,737684,0
6.0152,17,15,198711,0
6.0158,7,10,39618,0
6.0193,36,37,18011,0
6.0199,33,38,8937,0
6.0215,19,18,151733,0
6.0221,29,16,31248,0
6.0222,15,1,1051843,0
6.0224,5,21,248401,0
6.023,21,25,430976,0
6.0233,40,13,61194,0
6.0236,37,41,106192,0
6.0239,38,21,456515,0
6.0256,32,35,346069,0
6.0266,29,25,216722,0
6.0266,37,38,81611,0
6.0279,15,11,48342,0
6.0309,1,17,32226,0
6.0319,12,31,2091942,0
6.0321,3,27,110072,0
6.0324,3,28,156430,0
6.033,3,26,12767,0
6.0338,26,25,118271,0
6.0375,4,33,24461,0
6.0376,7,29,63039,0
6.0399,25,34,105540,0
6.0412,0,33,9289,0
6.0414,24,27,6176,0
6.0439,21,2,218937,0
6.047,40,5,63265,0
6.048,22,21,97535,0
6.0487,7,10,433610,0
6.0496,32,34,11999,0
6.0504,37,38,206236,0
6.0507,5,17,30738,0
6.0512,11,14,94648,0
6.0516,12,13,308805,0
6.0518,9,0,79068,0
6.053,33,30,179151,0
6.0543,3,38,27444,0
6.0544,33,40,17941,0
6.0555,27,37,637773,0
6.056,19,21,85963,0
6.0569,4,32,17381,0
6.0574,31,16,136099,0
6.0587,0,15,158071,0
6.0589,15,12,44249,0
6.0618,3,23,207967,0
6.0627,34,6,426007,0
6.064,36,39,20306,0
6.0644,35,34,2162041,0
6.0648,33,34,8541991,0
6.0676,39,36,168822,0
6.0678,14,12,408044,0
6.0686,5,36,686961,0
6.069,11,7,19683,0
6.0695,6,26,75069,0
6.0699,38,31,1405553,0
6.0701,28,27,494414,0
6.0706,14,12,250826,0
6.0715,17,16,15289,0
6.0718,7,9,61442,0
6.0724,5,27,174788,0
6.0734,10,32,63449,0
6.0744,0,37,65138,0
6.0747,12,15,26373,0
6.0751,38,31,18509,0
6.0774,8,10,49069,0
6.0776,23,18,11707,0
6.0777,40,39,1648556,0
6.078,13,14,560929,0
6.0783,16,1,78114,0
6.079,10,0,447231,0
6.0794,16,26,225988,0
6.0802,5,31,136486,0
6.0806,18,22,11111,0
6.0813,17,19,65924,0
6.0819,12,38,1286306,0
6.0823,11,7,139411,0
6.0824,29,25,12728,0
6.0827,22,19,62125,0
6.0829,39,5,41086,0
6.084,6,33,8670,0
6.0851,9,6,42752,0
6.0854,34,35,178928,0
6.0854,20,21,694523,0
6.0857,15,13,15127,0
6.0867,35,32,170930,0
6.087,14,2,59944,0
6.0894,35,34,14918,0
6.0905,12,15,3122056,0
6.0907,7,8,789349,0
6.0932,6,26,191092,0
6.0978,11,36,296286,0
6.0988,11,8,4530,0
6.0992,21,22,51232,0
6.0997,20,22,48905,0
6.1008,38,37,1872565,0
6.1028,34,35,102898,0
6.1039,25,12,472278,0
6.1049,16,17,264807,0
6.1057,19,18,933241,0
6.1068,26,27,91899,0
6.108,8,9,30954,0
6.1086,37,27,143917,0
6.1165,2,20,206589,0
6.1174,35,21,220528,0
6.1187,1,16,359902,0
6.12,13,37,8477,0
6.1203,35,17,286601,0
6.1206,7,11,14316,0
6.1209,25,23,12717,0
6.1209,32,4,4383286,0
6.1221,29,34,21330,0
6.1223,34,24,82121,0
6.1226,16,17,1224065,0
6.1231,15,5,20050,0
6.1238,34,4,223714,0
6.1241,11,4,107426,0
6.1249,3,26,65030,0
6.1256,34,32,31958,0
6.1272,31,18,139013,0
6.1277,14,34,14701,0
6.1282,25,26,165224,0
6.1291,13,17,490132,0
6.1315,23,8,106038,0
6.1315,32,3,37935,0
6.132,25,24,18195,0
6.1338,38,9,136521,0
6.1341,24,25,2223,0
6.1354,6,7,17310,0
6.1359,37,36,170490,0
6.1361,23,9,47390,0
6.1368,41,18,126516,0
6.1379,40,5,45990,0
6.1383,34,4,90019,0
6.1384,7,3,19613,0
6.1389,3,4,83136,0
6.141,27,28,20722,0
6.1415,29,26,36769,0
6.1437,15,29,316181,0
6.1482,41,29,42395,0
6.1487,8,7,35114,0
6.1494,11,10,143633,0
6.1495,34,9,10062,0
6.1503,16,17,160037,0
6.1541,6,19,3067,0
6.1552,16,36,155353,0
6.1552,5,37,67973,0
6.1568,4,15,19730,0
6.1573,37,36,200606,0
6.1578,23,14,1066764,0
6.1579,27,38,23740,0
6.1581,40,5,19847,0
6.1601,15,29,310703,0
6.1626,38,39,526558,0
6.1637,2,22,123854,0
6.1642,18,22,136945,0
6.1645,27,24,1271622,0
6.1651,3,26,90651,0
6.1651,19,37,132521,0
6.1651,18,20,7437,0
6.1657,17,13,39253,0
6.1658,31,3,255843,0
6.1667,10,7,34596,0
6.1672,24,34,146811,0
6.1676,30,4,11422,0
6.1683,24,29,20205,0
6.1685,2,20,55529,0
6.1686,32,35,557246,0
6.1705,13,16,64290,0
6.1705,29,15,45328,0
6.1706,22,20,2000,0
6.1707,5,19,1104876,0
6.1707,16,14,47522,0
6.1714,19,20,187432,0
6.172,4,35,85652,0
6.172,19,4,330147,0
6.1737,3,25,49455,0
6.174,21,0,20523,0
6.1743,21,2,25904,0
6.177,24,27,8931,0
6.1771,18,22,108833,0
6.1777,37,39,61675,0
6.1779,36,38,22134,0
6.1779,29,25,49970,0
6.1796,13,12,2000,0
6.1822,28,24,30760,0
6.1829,37,39,47106,0
6.1834,10,39,781409,0
6.1859,41,40,86149,0
6.1891,18,20,52990,0
6.1894,20,19,98322,0
6.1922,39,38,23162,0
6.1926,13,16,69686,0
6.193,6,33,35774,0
6.1936,19,31,112594,0
6.1938,27,7,127165,0
6.1948,14,13,63526,0
6.1959,8,10,106214,0
6.1991,20,6,53839,0
6.1998,38,30,83705,0
6.2001,23,22,51067,0
6.2001,11,26,134982,0
6.2004,39,37,202470,0
6.2013,21,31,198565,0
6.202,18,4,7827,0
6.202,31,21,63711,0
6.2023,10,7,9388,0
6.2054,18,5,67943,0
6.206,19,23,6802,0
6.2068,14,13,256241,0
6.2079,18,23,274581,0
6.208,0,7,937196,0
6.2083,13,9,190013,0
6.2103,10,11,95020,0
6.211,23,22,29610,0
6.2111,41,38,14458,0
6.2113,41,37,53809,0
6.2118,35,33,142545,0
6.2135,17,7,69046,0
6.2142,30,32,49927,0
6.2145,15,37,933799,0
6.218,38,10,41632,0
6.2196,19,27,68881,0
6.2204,2,23,1744120,0
6.2214,10,9,1273827,0
6.222,25,26,1051142,0
6.2232,24,27,4853655,0
6.2234,4,10,1083521,0
6.2237,24,15,14628,0
6.225,26,25,443306,0
6.2266,30,4,13459,0
6.2275,13,10,20029,0
6.2297,4,30,436626,0
6.2298,5,37,43135,0
6.2319,9,26,93949,0
6.2321,21,19,66757,0
6.2324,18,20,47615,0
6.2342,19,3,190675,0
6.2356,21,2,198747,0
6.2356,33,18,350130,0
6.2357,27,29,57145,0
6.2358,38,37,10774,0
6.2359,37,4,440249,0
6.2361,23,2,232231,0
6.2365,23,16,1054664,0
6.2366,22,12,37464,0
6.2382,14,17,59460,0
6.2422,36,41,200089,0
6.2424,11,7,1723184,0
6.2429,25,26,2227629,0
6.243,41,38,89637,0
6.2437,32,30,129227,0
6.2442,20,23,11740,0
6.246,19,22,653483,0
6.2491,17,12,109076,0
6.2497,8,15,236634,0
6.2507,30,9,68898,0
6.252,0,10,27380,0
6.2527,17,16,19393,0
6.2537,39,0,2918036,0
6.2542,16,11,4380,0
6.2556,15,14,242482,0
6.2563,41,38,3121,0
6.2576,14,41,2048844,0
6.2595,32,28,8797106,0
6.2629,24,26,54317,0
6.2653,34,32,221272,0
6.269,30,34,369767,0
6.2695,4,30,229534,0
6.272,5,36,536051,0
6.273,18,22,408704,0
6.2761,20,19,758170,0
6.2768,4,35,63477,0
6.277,13,14,76740,0
6.2772,10,11,27489,0
6.2778,12,16,2000,0
6.2794,35,33,2719,0
6.2801,32,30,71217,0
6.281,22,21,163242,0
6.281,27,3,150214,0
6.283,24,18,47035,0
6.285,18,12,471460,0
6.2851,34,14,117740,0
6.2852,11,7,445137,0
6.2873,22,41,237381,0
6.2876,28,24,31286,0
6.2883,39,5,698720,0
6.2904,30,31,274097,0
6.2908,7,11,29176,0
6.291,38,36,3597,0
6.2921,22,2,62518,0
6.2928,23,18,128129,0
6.2928,3,39,2312,0
6.2936,14,28,522951,0
6.295,8,17,111958,0
6.2954,30,38,60227,0
6.2961,10,9,152460,0
6.2961,33,27,273730,0
6.2965,13,18,88283,0
6.2966,34,32,36236,0
6.2982,1,9,896728,0
6.2991,35,2,30424,0
6.2993,2,29,12835,0
6.3007,23,22,588990,0
6.3011,32,30,18852,0
6.3011,28,3,404653,0
6.3018,26,17,411416,0
6.3019,27,37,265229,0
6.3021,13,12,7784,0
6.3032,1,17,24708,0
6.3039,16,15,194572,0
6.3047,18,23,121207,0
6.3051,11,8,6254,0
6.3054,36,38,2055136,0
6.3063,9,23,73899,0
6.3067,2,20,52590,0
6.308,31,40,90687,0
6.3084,25,26,100283,0
6.3092,39,1,3334,0
6.3092,28,21,39088,0
6.3111,6,3,96703,0
6.3123,16,37,201472,0
6.3131,4,25,73201,0
6.3144,34,37,37119,0
6.3146,12,14,26672,0
6.3157,6,0,10393,0
6.3161,40,29,165878,0
6.3167,4,29,34915,0
6.3177,5,3,548642,0
6.3184,27,3,18072,0
6.3191,10,21,160193,0
6.3204,32,35,25332,0
6.321,6,39,21847,0
6.321,3,27,105168,0
6.3221,34,33,71562,0
6.3227,39,11,132667,0
6.3227,8,20,158016,0
6.3232,5,39,2987548,0
6.3241,6,11,157251,0
6.3253,33,31,231044,0
6.3257,3,20,452916,0
6.3259,16,1,60951,0
6.3263,5,40,2000,0
6.3271,40,5,244756,0
6.3272,12,15,20764,0
6.3288,28,35,184781,0
6.3294,8,33,88756,0
6.3302,23,19,250538,0
6.3312,20,12,296122,0
6.3315,33,35,388017,0
6.3317,21,16,9247,0
6.3328,8,0,6165,0
6.3328,32,34,534919,0
6.3329,0,8,57057,0
6.333,3,11,344864,0
6.3331,17,22,483132,0
6.3353,10,6,12292,0
6.3363,38,40,322409,0
6.3379,24,28,76385,0
6.3388,23,22,288985,0
6.339,11,10,23080,0
6.3392,21,22,35947,0
6.3397,15,17,312301,0
6.3432,8,41,119182,0
6.3435,38,20,96247,0
6.3456,30,6,1179931,0
6.3456,11,8,48335,0
6.3461,32,4,16995,0
6.3474,28,33,237169,0
6.3484,40,39,48886,0
6.3487,15,36,1014306,0
6.3499,16,29,233989,0
6.3501,26,41,26195,0
6.3505,23,18,8978,0
6.3506,18,8,45149,0
6.3508,40,37,184515,0
6.3508,35,30,1152953,0
6.3509,34,33,50178,0
6.3517,17,25,55869,0
6.3522,9,5,35440,0
6.3527,3,27,116167,0
6.353,41,27,242056,0
6.3536,27,29,6787,0
6.3545,31,4,9967,0
6.3554,21,20,32756,0
6.356,10,22,416106,0
6.3572,29,3,65551,0
6.3575,2,23,150865,0
6.3578,1,12,126165,0
6.3578,32,40,48018,0
6.3579,18,22,34947,0
6.3591,34,32,210485,0
6.36,1,17,96274,0
6.36,1,9,28812,0
6.36,12,17,101658,0
6.3604,38,33,34150,0
6.3624,14,1,665386,0
6.3625,34,35,140231,0
6.3628,10,6,46559,0
6.3635,15,20,13797,0
6.3636,41,29,454286,0
6.3646,31,24,405516,0
6.3649,29,24,49565,0
6.3684,39,37,54270,0
6.3688,24,4,582697,0
6.3691,35,4,1195115,0
6.3725,20,11,31691,0
6.3733,19,23,32371,0
6.374,6,7,76458,0
6.3746,33,29,43448,0
6.3747,3,28,164526,0
6.3747,35,2,608961,0
6.3767,8,0,75487,0
6.3771,22,18,79809,0
6.3777,32,35,7584,0
6.3796,41,20,697619,0
6.3804,36,35,5093,0
6.3806,26,41,10800,0
6.3836,38,37,646464,0
6.3852,9,11,120711,0
6.3858,1,36,445787,0
6.3859,23,18,455189,0
6.3859,16,14,15951,0
6.386,38,41,1703295,0
6.388,41,0,9090,0
6.3883,25,24,189514,0
6.3893,17,1,2422387,0
6.3898,24,28,32205,0
6.3904,17,13,23614,0
6.3917,12,19,291593,0
6.396,0,10,7370,0
6.396,26,28,11824,0
6.3965,7,15,1596483,0
6.397,18,22,321167,0
6.3973,40,39,3971364,0
6.3978,37,26,56283,0
6.3979,3,27,33709,0
6.3981,8,11,59640,0
6.3982,17,16,141364,0
6.3983,9,23,7816,0
6.3986,18,10,24776,0
6.4002,4,30,70538,0
6.4003,35,16,366487,0
6.4023,5,27,180907,0
6.404,39,37,106682,0
6.4048,14,28,16941,0
6.4081,18,39,18399,0
6.4081,15,5,266149,0
6.4089,33,28,86008,0
6.4092,25,26,192706,0
6.4092,6,33,33040,0
6.4116,30,15,18759,0
6.4136,23,20,36247,0
6.4144,11,9,2990565,0
6.4145,6,15,107431,0
6.4158,32,35,63447,0
6.4182,39,36,193643,0
6.4182,12,15,3038784,0
6.4187,13,36,129353,0
6.42,28,29,141228,0
6.4214,31,35,1236165,0
6.4218,27,23,12907,0
6.4226,4,31,39692,0
6.4265,26,28,152275,0
6.4267,8,7,15285,0
6.4287,39,41,70367,0
6.4297,32,34,275127,0
6.4312,41,40,68448,0
6.4315,4,35,892870,0
6.4338,5,18,235089,0
6.4343,40,5,1465442,0
6.4352,39,37,2945050,0
6.4357,15,40,228485,0
6.4375,5,41,21794,0
6.4392,32,10,63351,0
6.4408,23,6,77566,0
6.441,21,10,520598,0
6.4414,19,14,18616,0
6.4417,29,5,47549,0
6.4422,6,9,91830,0
6.4425,17,7,477680,0
6.4438,25,26,209920,0
6.4452,36,5,497695,0
6.4477,41,40,10940,0
6.4494,20,18,548806,0
6.4501,2,5,298075,0
6.4526,12,13,31754,0
6.4531,15,12,65521,0
6.4537,19,4,45921,0
6.4538,4,34,2000,0
6.4548,12,15,6300,0
6.4548,13,14,79494,0
6.4575,18,23,542652,0
6.4579,1,15,934050,0
6.4582,13,20,115597,0
6.4597,39,41,23834,0
6.4597,5,39,316177,0
6.4621,1,10,141686,0
6.4622,36,41,1996232,0
6.4638,30,32,15073,0
6.4646,20,22,47458,0
6.4657,8,0,89139,0
6.4658,13,16,47081,0
6.4663,28,26,79263,0
6.469,33,21,345315,0
6.469,18,23,3191949,0
6.4697,28,29,221428,0
6.4697,27,29,806918,0
6.4708,26,20,337289,0
6.4724,7,6,28902,0
6.4745,38,36,89787,0
6.475,17,12,23450,0
6.4754,10,8,58659,0
6.4782,23,20,229378,0
6.4785,21,2,46525,0
6.479,21,23,280382,0
6.4792,25,28,45408,0
6.4794,5,39,1490637,0
6.4795,34,31,221414,0
6.4802,19,2,410765,0
6.4808,32,23,40857,0
6.482,7,37,2088278,0
6.4824,21,41,43282,0
6.4831,15,0,746465,0
6.4853,10,8,356528,0
6.4854,0,5,187718,0
6.4857,34,31,93208,0
6.4863,29,27,14610,0
6.4874,17,1,911854,0
6.4874,14,16,49463,0
6.4884,17,1,18775,0
6.4896,35,4,58509,0
6.49,35,30,27727,0
6.4906,35,4,60151,0
6.4909,3,25,78764,0
6.4916,6,9,273232,0
6.4919,13,12,351214,0
6.4925,2,17,140588,0
6.4942,33,31,431683,0
6.4942,29,3,38845,0
6.4943,12,6,3208,0
6.4944,0,21,420538,0
6.4948,22,31,555011,0
6.497,37,31,27036,0
6.4977,11,9,5676205,0
6.4977,11,14,34645,0
6.4983,32,37,199007,0
6.4992,24,4,37818,0
6.4994,20,23,729962,0
